FEI Number,Legal Name,State,Country/Area,Product Type,Action Taken Date,Action Type,Case/Injunction ID,action_taken_date,company_name_clean,is_warning_letter,is_device,is_drug,is_biologic,is_medtech_pharma
3011908497,Vacunda & Design,Puerto Rico,United States,Food/Cosmetics,11/22/2016,Warning Letter,497009,2016-11-22,Vacunda & Design,True,False,False,False,False
3002807304,Interquim S.A.,-,Spain,Drugs,11/22/2016,Warning Letter,507036,2016-11-22,Interquim S.A.,True,False,True,False,True
3004252148,"Valley Milk Products, LLC",Virginia,United States,Food/Cosmetics,11/22/2016,Seizure,508195,2016-11-22,"Valley Milk Products, LLC",False,False,False,False,False
3008910005,STI Pharma LLC,Pennsylvania,United States,Drugs,11/21/2016,Warning Letter,505343,2016-11-21,STI Pharma LLC,True,False,True,False,True
3009841929,Universal Pure LLC,Connecticut,United States,Food/Cosmetics,11/21/2016,Warning Letter,507525,2016-11-21,Universal Pure LLC,True,False,False,False,False
3009228834,Bear Creek Dairy Lp,Iowa,United States,Veterinary,11/21/2016,Warning Letter,510763,2016-11-21,Bear Creek Dairy Lp,True,False,False,False,False
3001237958,"Johnson Sea Products, Inc.",Alabama,United States,Food/Cosmetics,11/18/2016,Warning Letter,510532,2016-11-18,"Johnson Sea Products, Inc.",True,False,False,False,False
3003369660,CP Pharmaceuticals Limited,-,United Kingdom,Drugs,11/16/2016,Warning Letter,492112,2016-11-16,CP Pharmaceuticals Limited,True,False,True,False,True
3004578527,Prescription Lab Compounding Pharmacy,Arizona,United States,Drugs,11/16/2016,Warning Letter,492805,2016-11-16,Prescription Lab Compounding Pharmacy,True,False,True,False,True
3002901096,NutriResearch Inc,Washington,United States,Food/Cosmetics,11/15/2016,Warning Letter,498421,2016-11-15,NutriResearch Inc,True,False,False,False,False
3012410440,Richard K. Burt,Illinois,United States,Biologics,11/15/2016,Warning Letter,508253,2016-11-15,Richard K. Burt,True,False,False,True,True
3011432609,"Precision Pharmacy Center, LLC",California,United States,Drugs,11/15/2016,Warning Letter,508482,2016-11-15,"Precision Pharmacy Center, LLC",True,False,True,False,True
3012217113,Jack Van Drie,Michigan,United States,Veterinary,11/15/2016,Warning Letter,508848,2016-11-15,Jack Van Drie,True,False,False,False,False
1000305376,"J L Bee Products, LLC",North Carolina,United States,Food/Cosmetics,11/14/2016,Warning Letter,498323,2016-11-14,"J L Bee Products, LLC",True,False,False,False,False
3005048741,Srikem Laboratories Private Ltd.,-,India,Drugs,11/10/2016,Warning Letter,496015,2016-11-10,Srikem Laboratories Private Ltd.,True,False,True,False,True
3012038236,Stonegate Pharmacy LP,Texas,United States,Drugs,11/10/2016,Warning Letter,505526,2016-11-10,Stonegate Pharmacy LP,True,False,True,False,True
3012625121,Thermogram Assessment Services,Texas,United States,Devices,11/10/2016,Warning Letter,505591,2016-11-10,Thermogram Assessment Services,True,True,False,False,True
3004395180,Dongying Tiandong Pharmaceutical Co Ltd,-,China,Drugs,11/10/2016,Warning Letter,506849,2016-11-10,Dongying Tiandong Pharmaceutical Co Ltd,True,False,True,False,True
3010149375,Alseal,-,France,Devices,11/10/2016,Warning Letter,507073,2016-11-10,Alseal,True,True,False,False,True
3009909783,MIN JIANG FOOD STORE INC DBA KOI KOI TRADING,California,United States,Food/Cosmetics,11/08/2016,Warning Letter,500081,2016-11-08,MIN JIANG FOOD STORE INC DBA KOI KOI TRADING,True,False,False,False,False
3011514036,"TOV ""Universal Fish Company""",-,Ukraine,Food/Cosmetics,11/08/2016,Warning Letter,506838,2016-11-08,"TOV ""Universal Fish Company""",True,False,False,False,False
3002806840,"Sekisui Medical Co., Ltd.",-,Japan,Drugs,11/08/2016,Warning Letter,507037,2016-11-08,"Sekisui Medical Co., Ltd.",True,False,True,False,True
3008774605,"Cedar Creek Egg Company, LLC",Missouri,United States,Food/Cosmetics,11/08/2016,Warning Letter,507819,2016-11-08,"Cedar Creek Egg Company, LLC",True,False,False,False,False
3010943533,"Pine Pharmaceuticals, LLC",New York,United States,Drugs,11/07/2016,Warning Letter,500724,2016-11-07,"Pine Pharmaceuticals, LLC",True,False,True,False,True
3011609707,"TOKUSHIMA SEIHUN CO.,LTD.",-,Japan,Food/Cosmetics,11/07/2016,Warning Letter,507800,2016-11-07,"TOKUSHIMA SEIHUN CO.,LTD.",True,False,False,False,False
3011270295,Soon To Be Famous Enterprirses,-,Philippines,Food/Cosmetics,11/07/2016,Warning Letter,508582,2016-11-07,Soon To Be Famous Enterprirses,True,False,False,False,False
3003364127,Dutch Farmstead Cheese,Texas,United States,Food/Cosmetics,11/07/2016,Warning Letter,510106,2016-11-07,Dutch Farmstead Cheese,True,False,False,False,False
3009443653,"Bausch Health Americas, Inc.",New York,United States,Devices,11/03/2016,Warning Letter,509544,2016-11-03,"Bausch Health Americas, Inc.",True,True,False,False,True
3004107906,INCELL Corporation LLC,Texas,United States,Drugs,10/28/2016,Warning Letter,491621,2016-10-28,INCELL Corporation LLC,True,False,True,False,True
3011029136,Pocono Coated Products LLC.,North Carolina,United States,Drugs,10/27/2016,Warning Letter,491517,2016-10-27,Pocono Coated Products LLC.,True,False,True,False,True
3004962772,"Sami's Pita Bakery, Inc.",Florida,United States,Food/Cosmetics,10/27/2016,Warning Letter,497911,2016-10-27,"Sami's Pita Bakery, Inc.",True,False,False,False,False
3008927138,Morton Drug Company dba Morton LTC,Wisconsin,United States,Drugs,10/26/2016,Warning Letter,496920,2016-10-26,Morton Drug Company dba Morton LTC,True,False,True,False,True
3003807064,Pearson Foods Corporation,Michigan,United States,Food/Cosmetics,10/26/2016,Warning Letter,506517,2016-10-26,Pearson Foods Corporation,True,False,False,False,False
3005728062,"Implant Dental Technology Co., Ltd.",-,China,Devices,10/25/2016,Warning Letter,506873,2016-10-25,"Implant Dental Technology Co., Ltd.",True,True,False,False,True
3005116178,The Smoked Goat Co Inc,Maryland,United States,Food/Cosmetics,10/24/2016,Warning Letter,508271,2016-10-24,The Smoked Goat Co Inc,True,False,False,False,False
3003887639,"Diamond Wipes International, Inc.",California,United States,Drugs,10/21/2016,Warning Letter,488569,2016-10-21,"Diamond Wipes International, Inc.",True,False,True,False,True
3003828267,Beijing Taiyang Pharmaceutical Industry Company Ltd,-,China,Drugs,10/19/2016,Warning Letter,492194,2016-10-19,Beijing Taiyang Pharmaceutical Industry Company Ltd,True,False,True,False,True
3001238779,Illinois Tool Works Inc,Kansas,United States,Drugs,10/19/2016,Warning Letter,494201,2016-10-19,Illinois Tool Works Inc,True,False,True,False,True
3014445455,Colabs Intl Corp,California,United States,Drugs,10/19/2016,Warning Letter,496420,2016-10-19,Colabs Intl Corp,True,False,True,False,True
3011536648,Option Care,Texas,United States,Drugs,10/19/2016,Warning Letter,497963,2016-10-19,Option Care,True,False,True,False,True
1000486299,Simply Fresh Fruit,California,United States,Food/Cosmetics,10/19/2016,Warning Letter,499090,2016-10-19,Simply Fresh Fruit,True,False,False,False,False
3012200488,"Meditech Laboratories, Inc",Nevada,United States,Drugs,10/19/2016,Warning Letter,506537,2016-10-19,"Meditech Laboratories, Inc",True,False,True,False,True
3012113857,SCS Direct Inc.,Connecticut,United States,Drugs,10/18/2016,Warning Letter,495961,2016-10-18,SCS Direct Inc.,True,False,True,False,True
3004546881,"PhytoCeuticals, Inc.",New Jersey,United States,Food/Cosmetics,10/18/2016,Warning Letter,499623,2016-10-18,"PhytoCeuticals, Inc.",True,False,False,False,False
2000039646,"Blue Marine Seafood, Inc.",California,United States,Food/Cosmetics,10/18/2016,Warning Letter,508823,2016-10-18,"Blue Marine Seafood, Inc.",True,False,False,False,False
3004287172,"Alfonso Garcia Lopez, S.A. dba C. Pescamar",-,Spain,Food/Cosmetics,10/17/2016,Warning Letter,507602,2016-10-17,"Alfonso Garcia Lopez, S.A. dba C. Pescamar",True,False,False,False,False
3004603767,JD & SN Inc.,Washington,United States,Drugs,10/14/2016,Warning Letter,485637,2016-10-14,JD & SN Inc.,True,False,True,False,True
3004548776,Fenwal Inc,Illinois,United States,Biologics,10/14/2016,Warning Letter,508809,2016-10-14,Fenwal Inc,True,False,False,True,True
3002807299,Interpharma Praha A.S.,-,Czech Republic,Drugs,10/13/2016,Warning Letter,493758,2016-10-13,Interpharma Praha A.S.,True,False,True,False,True
3002875215,Teva Pharmaceutical Works Private Limited Company,-,Hungary,Drugs,10/13/2016,Warning Letter,496395,2016-10-13,Teva Pharmaceutical Works Private Limited Company,True,False,True,False,True
3011688532,Eagle Pharma Outsourcing LLC,Alabama,United States,Drugs,10/13/2016,Warning Letter,496586,2016-10-13,Eagle Pharma Outsourcing LLC,True,False,True,False,True
2918667,"Threshold Enterprises, Ltd.",California,United States,Food/Cosmetics,10/12/2016,Warning Letter,499200,2016-10-12,"Threshold Enterprises, Ltd.",True,False,False,False,False
3006177509,Vetix Inc,Kentucky,United States,Veterinary,10/12/2016,Warning Letter,499570,2016-10-12,Vetix Inc,True,False,False,False,False
3004400178,"Buck Mountain Herbs Botanicals, Inc.",Montana,United States,Veterinary,10/07/2016,Warning Letter,495135,2016-10-07,"Buck Mountain Herbs Botanicals, Inc.",True,False,False,False,False
3005583401,"Bioque Technologies, Inc.",Virginia,United States,Food/Cosmetics,10/07/2016,Warning Letter,506050,2016-10-07,"Bioque Technologies, Inc.",True,False,False,False,False
3007750520,"Vouray, Inc.",Virginia,United States,Food/Cosmetics,10/07/2016,Warning Letter,506050,2016-10-07,"Vouray, Inc.",True,False,False,False,False
3004215358,Medical Foods LLC,California,United States,Drugs,10/06/2016,Warning Letter,505528,2016-10-06,Medical Foods LLC,True,False,True,False,True
3007604154,Lorch Farms Inc,Iowa,United States,Veterinary,10/06/2016,Warning Letter,508213,2016-10-06,Lorch Farms Inc,True,False,False,False,False
3006101483,"SaveWay Compounding Pharmacy, Inc.",Delaware,United States,Drugs,10/04/2016,Warning Letter,494041,2016-10-04,"SaveWay Compounding Pharmacy, Inc.",True,False,True,False,True
1420581,Fort Massac Fish Market,Illinois,United States,Food/Cosmetics,10/04/2016,Warning Letter,496904,2016-10-04,Fort Massac Fish Market,True,False,False,False,False
3009276320,BroadMaster Biotech Corp.,-,Taiwan,Devices,10/04/2016,Warning Letter,507107,2016-10-04,BroadMaster Biotech Corp.,True,True,False,False,True
3008725722,SEAQUEST SEAFOOD CORPORATION,California,United States,Food/Cosmetics,10/04/2016,Warning Letter,508214,2016-10-04,SEAQUEST SEAFOOD CORPORATION,True,False,False,False,False
3010680515,US Specialty Formulations LLC,Pennsylvania,United States,Drugs,09/30/2016,Warning Letter,489914,2016-09-30,US Specialty Formulations LLC,True,False,True,False,True
1000463368,"Shin Ho Sing Ocean Enterprise Co., Ltd.",-,Taiwan,Food/Cosmetics,09/30/2016,Warning Letter,506326,2016-09-30,"Shin Ho Sing Ocean Enterprise Co., Ltd.",True,False,False,False,False
3011707930,WellRx LLC,Illinois,United States,Drugs,09/30/2016,Warning Letter,506635,2016-09-30,WellRx LLC,True,False,True,False,True
3003302010,Seong Hoon Kim dba Shil La Dang,California,United States,Food/Cosmetics,09/30/2016,Warning Letter,508153,2016-09-30,Seong Hoon Kim dba Shil La Dang,True,False,False,False,False
3003045589,WALLACE CAMERON INTERNATIONAL LIMITED,-,United Kingdom,Drugs,09/29/2016,Warning Letter,500659,2016-09-29,WALLACE CAMERON INTERNATIONAL LIMITED,True,False,True,False,True
3009499217,Delarange Cosmetics BV,-,Netherlands,Drugs,09/29/2016,Warning Letter,507596,2016-09-29,Delarange Cosmetics BV,True,False,True,False,True
1000488360,Laboratoire Sintyl S.A.,-,Switzerland,Drugs,09/29/2016,Warning Letter,507971,2016-09-29,Laboratoire Sintyl S.A.,True,False,True,False,True
3004599113,"University Rx Specialist, dba University Compounding Pharmacy",California,United States,Drugs,09/28/2016,Warning Letter,495985,2016-09-28,"University Rx Specialist, dba University Compounding Pharmacy",True,False,True,False,True
3010061281,Proprietary Wellness LLC.,Ohio,United States,Food/Cosmetics,09/27/2016,Warning Letter,482248,2016-09-27,Proprietary Wellness LLC.,True,False,False,False,False
3001722961,"Nippon Fine Chemical Co., Ltd.",-,Japan,Drugs,09/27/2016,Warning Letter,501158,2016-09-27,"Nippon Fine Chemical Co., Ltd.",True,False,True,False,True
3006743775,Osea Internacional,California,United States,Food/Cosmetics,09/27/2016,Warning Letter,506246,2016-09-27,Osea Internacional,True,False,False,False,False
3004375014,"Navinta, LLC",New Jersey,United States,Drugs,09/26/2016,Warning Letter,498400,2016-09-26,"Navinta, LLC",True,False,True,False,True
3008519597,"Yangzhou Hengyuan Daily Chemical Plastic Co., Ltd",-,China,Drugs,09/26/2016,Warning Letter,505482,2016-09-26,"Yangzhou Hengyuan Daily Chemical Plastic Co., Ltd",True,False,True,False,True
3004881823,"SSO, Inc. dba BYS Company",California,United States,Food/Cosmetics,09/23/2016,Warning Letter,496434,2016-09-23,"SSO, Inc. dba BYS Company",True,False,False,False,False
3012100171,Rio Loco Dairy Farms LLC,Arizona,United States,Veterinary,09/23/2016,Warning Letter,506308,2016-09-23,Rio Loco Dairy Farms LLC,True,False,False,False,False
3004970036,"Royal Lagoon Seafood, Inc.",Alabama,United States,Food/Cosmetics,09/22/2016,Warning Letter,507532,2016-09-22,"Royal Lagoon Seafood, Inc.",True,False,False,False,False
3004418300,"Juicer Connections, Inc.",California,United States,Food/Cosmetics,09/21/2016,Warning Letter,496540,2016-09-21,"Juicer Connections, Inc.",True,False,False,False,False
3009883090,"Weifang Sunwoo Foods Co., Ltd.",-,China,Food/Cosmetics,09/21/2016,Warning Letter,499185,2016-09-21,"Weifang Sunwoo Foods Co., Ltd.",True,False,False,False,False
3003300673,"Collagen Matrix, Inc.",New Jersey,United States,Devices,09/20/2016,Warning Letter,496451,2016-09-20,"Collagen Matrix, Inc.",True,True,False,False,True
3010741043,Face Naturals,Georgia,United States,Food/Cosmetics,09/20/2016,Warning Letter,501680,2016-09-20,Face Naturals,True,False,False,False,False
3005664940,Buderer Drug Company Inc,Ohio,United States,Drugs,09/20/2016,Warning Letter,506509,2016-09-20,Buderer Drug Company Inc,True,False,True,False,True
3003394214,"Albertsons, Inc.",Pennsylvania,United States,Food/Cosmetics,09/20/2016,Warning Letter,507321,2016-09-20,"Albertsons, Inc.",True,False,False,False,False
3004803201,Frontier Japan Inc.,New York,United States,Food/Cosmetics,09/16/2016,Warning Letter,507077,2016-09-16,Frontier Japan Inc.,True,False,False,False,False
3008996626,"Yuxing Biotechnology (Group) Co., Ltd.",-,China,Drugs,09/15/2016,Warning Letter,487471,2016-09-15,"Yuxing Biotechnology (Group) Co., Ltd.",True,False,True,False,True
3010082060,"Positive Power Nutrition, Inc.",California,United States,Food/Cosmetics,09/15/2016,Warning Letter,496026,2016-09-15,"Positive Power Nutrition, Inc.",True,False,False,False,False
3005657636,D&K Foods,California,United States,Food/Cosmetics,09/15/2016,Warning Letter,499092,2016-09-15,D&K Foods,True,False,False,False,False
3011209492,"Desert Farms, Inc.",California,United States,Food/Cosmetics,09/15/2016,Warning Letter,499497,2016-09-15,"Desert Farms, Inc.",True,False,False,False,False
3010367698,HUBEI HONGKANG PROTECTIVE PRODUCTS CO,-,China,Devices,09/15/2016,Warning Letter,506228,2016-09-15,HUBEI HONGKANG PROTECTIVE PRODUCTS CO,True,True,False,False,True
1000174711,"Cheng Fong Chemical Co., Ltd. Dayuan Factory",-,Taiwan,Drugs,09/15/2016,Warning Letter,506380,2016-09-15,"Cheng Fong Chemical Co., Ltd. Dayuan Factory",True,False,True,False,True
3009674807,Neo Vision Co Ltd,-,South Korea,Devices,09/14/2016,Warning Letter,506797,2016-09-14,Neo Vision Co Ltd,True,True,False,False,True
3004623185,Prime Food Processing LLC.,New York,United States,Food/Cosmetics,09/14/2016,Warning Letter,507322,2016-09-14,Prime Food Processing LLC.,True,False,False,False,False
3010392991,Bellus Medical,Tennessee,United States,Devices,09/13/2016,Warning Letter,495955,2016-09-13,Bellus Medical,True,True,False,False,True
3010462471,Mappel Industria de Embalagens S.A.,-,Brazil,Drugs,09/12/2016,Warning Letter,507230,2016-09-12,Mappel Industria de Embalagens S.A.,True,False,True,False,True
3001848656,"AJES Pharmaceuticals, LLC",New York,United States,Food/Cosmetics,09/09/2016,Warning Letter,494945,2016-09-09,"AJES Pharmaceuticals, LLC",True,False,False,False,False
3010402713,"INCYTO CO., LTD.",-,South Korea,Devices,09/08/2016,Warning Letter,497916,2016-09-08,"INCYTO CO., LTD.",True,True,False,False,True
3009486960,"Option Care Enterprises, Inc.",Washington,United States,Drugs,09/07/2016,Warning Letter,497908,2016-09-07,"Option Care Enterprises, Inc.",True,False,True,False,True
1000595557,"Hans Zipperle, S.p.A.",-,Italy,Food/Cosmetics,09/07/2016,Warning Letter,501342,2016-09-07,"Hans Zipperle, S.p.A.",True,False,False,False,False
2246954,"RAM Scientific, Inc.",Tennessee,United States,Devices,09/06/2016,Warning Letter,507046,2016-09-06,"RAM Scientific, Inc.",True,True,False,False,True
3010892830,"Nephron SC, LLC",South Carolina,United States,Drugs,09/02/2016,Warning Letter,480214,2016-09-02,"Nephron SC, LLC",True,False,True,False,True
3006572203,Dolan Central Illinois Compounding LLC dba Preckshot Professional Pharmacy,Illinois,United States,Drugs,09/02/2016,Warning Letter,487024,2016-09-02,Dolan Central Illinois Compounding LLC dba Preckshot Professional Pharmacy,True,False,True,False,True
3005530267,"BBS Pharmacy, Inc. dba B&B Pharmacy",California,United States,Drugs,09/02/2016,Warning Letter,491629,2016-09-02,"BBS Pharmacy, Inc. dba B&B Pharmacy",True,False,True,False,True
2522510,"LeRaysville Cheese Factory, Inc.",Pennsylvania,United States,Food/Cosmetics,09/02/2016,Warning Letter,494693,2016-09-02,"LeRaysville Cheese Factory, Inc.",True,False,False,False,False
3006523108,Harrington House Ltd,Virginia,United States,Food/Cosmetics,09/02/2016,Warning Letter,501665,2016-09-02,Harrington House Ltd,True,False,False,False,False
3002806500,Biotronik SE & Co. KG,-,Germany,Devices,09/01/2016,Warning Letter,500732,2016-09-01,Biotronik SE & Co. KG,True,True,False,False,True
3010039536,Enessa Inc,California,United States,Food/Cosmetics,09/01/2016,Warning Letter,501694,2016-09-01,Enessa Inc,True,False,False,False,False
3012143120,"Bio-Stasis International, Inc",California,United States,Drugs,08/31/2016,Warning Letter,496374,2016-08-31,"Bio-Stasis International, Inc",True,False,True,False,True
3003902721,HMD Biomedical Inc.,-,Taiwan,Devices,08/31/2016,Warning Letter,499698,2016-08-31,HMD Biomedical Inc.,True,True,False,False,True
3009391551,"Southeastern Pharmaceutical Wholesale, Inc.",Alabama,United States,Food/Cosmetics,08/30/2016,Warning Letter,496291,2016-08-30,"Southeastern Pharmaceutical Wholesale, Inc.",True,False,False,False,False
3013414347,PESQUERA NIVAMA SAC,-,Peru,Food/Cosmetics,08/30/2016,Warning Letter,500707,2016-08-30,PESQUERA NIVAMA SAC,True,False,False,False,False
3007235551,Zo Skin Heallth Inc.,California,United States,Food/Cosmetics,08/29/2016,Warning Letter,499082,2016-08-29,Zo Skin Heallth Inc.,True,False,False,False,False
3000719192,Middlefield Original Cheese Cooperative,Ohio,United States,Food/Cosmetics,08/29/2016,Warning Letter,500180,2016-08-29,Middlefield Original Cheese Cooperative,True,False,False,False,False
3011320745,KCE LLC,Hawaii,United States,Food/Cosmetics,08/26/2016,Warning Letter,492660,2016-08-26,KCE LLC,True,False,False,False,False
3009390710,"Healing Noni Co., LLC",Hawaii,United States,Food/Cosmetics,08/26/2016,Warning Letter,492662,2016-08-26,"Healing Noni Co., LLC",True,False,False,False,False
3001237628,Ratzlaff Ranch Inc. dba Apple-A-Day,California,United States,Food/Cosmetics,08/26/2016,Warning Letter,497546,2016-08-26,Ratzlaff Ranch Inc. dba Apple-A-Day,True,False,False,False,False
3004364074,Lima & Pergher Industria e Comercio S/A,-,Brazil,Drugs,08/26/2016,Warning Letter,498366,2016-08-26,Lima & Pergher Industria e Comercio S/A,True,False,True,False,True
3010532174,Pan Drugs Limited,-,India,Drugs,08/25/2016,Warning Letter,490052,2016-08-25,Pan Drugs Limited,True,False,True,False,True
3012080718,Jeffreys Drug Store,Pennsylvania,United States,Drugs,08/25/2016,Warning Letter,495144,2016-08-25,Jeffreys Drug Store,True,False,True,False,True
3002644678,Elite Laboratories Inc.,New Jersey,United States,Drugs,08/25/2016,Warning Letter,496551,2016-08-25,Elite Laboratories Inc.,True,False,True,False,True
3009844265,Blue Pacifico S.A.C.,-,Peru,Food/Cosmetics,08/23/2016,Warning Letter,501228,2016-08-23,Blue Pacifico S.A.C.,True,False,False,False,False
3006319851,James G Cole Inc dba ASN/Maxam Neutraceutics,Oregon,United States,Devices,08/22/2016,Seizure,471550,2016-08-22,James G Cole Inc dba ASN/Maxam Neutraceutics,False,True,False,False,True
3003632442,Leon Varel,Illinois,United States,Veterinary,08/22/2016,Warning Letter,501271,2016-08-22,Leon Varel,True,False,False,False,False
3001576820,CFP Acquisitions Inc.,Oklahoma,United States,Drugs,08/19/2016,Warning Letter,474607,2016-08-19,CFP Acquisitions Inc.,True,False,True,False,True
3002773156,"Xinxiang Pharmaceutical Co., Ltd.",-,China,Drugs,08/19/2016,Warning Letter,494134,2016-08-19,"Xinxiang Pharmaceutical Co., Ltd.",True,False,True,False,True
3008259785,Xinxiang Tuoxin Pharmaceutical Co. Ltd,-,China,Drugs,08/19/2016,Warning Letter,494134,2016-08-19,Xinxiang Tuoxin Pharmaceutical Co. Ltd,True,False,True,False,True
3009590582,"Central Admixture Pharmacy Services, Inc.",Pennsylvania,United States,Drugs,08/19/2016,Warning Letter,498479,2016-08-19,"Central Admixture Pharmacy Services, Inc.",True,False,True,False,True
3009590582,"Central Admixture Pharmacy Services, Inc.",Pennsylvania,United States,Drugs,08/19/2016,Warning Letter,498625,2016-08-19,"Central Admixture Pharmacy Services, Inc.",True,False,True,False,True
3004378804,Central Admixture Pharmacy Services Inc,California,United States,Drugs,08/18/2016,Warning Letter,497021,2016-08-18,Central Admixture Pharmacy Services Inc,True,False,True,False,True
3005182143,Sarkli Repechage Ltd,New Jersey,United States,Food/Cosmetics,08/18/2016,Warning Letter,500487,2016-08-18,Sarkli Repechage Ltd,True,False,False,False,False
3010894019,"Brown's Compounding Center, Inc.",Colorado,United States,Drugs,08/17/2016,Warning Letter,490869,2016-08-17,"Brown's Compounding Center, Inc.",True,False,True,False,True
3011007486,Amniotic Therapies LLC,Texas,United States,Biologics,08/17/2016,Warning Letter,497439,2016-08-17,Amniotic Therapies LLC,True,False,False,True,True
3004485927,Simpro,Texas,United States,Devices,08/17/2016,Warning Letter,506504,2016-08-17,Simpro,True,True,False,False,True
2523348,Frontida BioPharm Inc,Pennsylvania,United States,Drugs,08/15/2016,Warning Letter,473486,2016-08-15,Frontida BioPharm Inc,True,False,True,False,True
1000117234,"College Pharmacy, Inc.",Colorado,United States,Drugs,08/15/2016,Warning Letter,492634,2016-08-15,"College Pharmacy, Inc.",True,False,True,False,True
3002393819,Medical Specialties of California,-,United Kingdom,Devices,08/15/2016,Warning Letter,495212,2016-08-15,Medical Specialties of California,True,True,False,False,True
3006972752,Stephanix,-,France,Devices,08/12/2016,Warning Letter,429819,2016-08-12,Stephanix,True,True,False,False,True
3004414652,Unimark Remedies Limited,-,India,Drugs,08/12/2016,Warning Letter,483816,2016-08-12,Unimark Remedies Limited,True,False,True,False,True
3008117347,Unimark Remedies Limited,-,India,Drugs,08/12/2016,Warning Letter,483816,2016-08-12,Unimark Remedies Limited,True,False,True,False,True
1817778,"Saranac Brand Foods, Inc.",Michigan,United States,Food/Cosmetics,08/12/2016,Warning Letter,494615,2016-08-12,"Saranac Brand Foods, Inc.",True,False,False,False,False
3004562873,Valgene Incorporated dba Cape Drugs,Maryland,United States,Drugs,08/12/2016,Warning Letter,499626,2016-08-12,Valgene Incorporated dba Cape Drugs,True,False,True,False,True
3003735151,Zhejiang Hisoar Pharmaceutical Co. Ltd.,-,China,Drugs,08/11/2016,Warning Letter,486933,2016-08-11,Zhejiang Hisoar Pharmaceutical Co. Ltd.,True,False,True,False,True
3010887001,"O. Scott Wayment Dairy, Inc.",Utah,United States,Veterinary,08/10/2016,Warning Letter,497982,2016-08-10,"O. Scott Wayment Dairy, Inc.",True,False,False,False,False
3005632830,Phillip Thompson,Maryland,United States,Veterinary,08/10/2016,Warning Letter,499493,2016-08-10,Phillip Thompson,True,False,False,False,False
3008618917,Huzhou Aupower Sanitary Commodity,-,China,Drugs,08/10/2016,Warning Letter,499660,2016-08-10,Huzhou Aupower Sanitary Commodity,True,False,True,False,True
3011677068,VetraGenics,Georgia,United States,Veterinary,08/09/2016,Warning Letter,485675,2016-08-09,VetraGenics,True,False,False,False,False
3008586462,"Jeni's Splendid Ice Creams, LLC",Ohio,United States,Food/Cosmetics,08/09/2016,Warning Letter,492668,2016-08-09,"Jeni's Splendid Ice Creams, LLC",True,False,False,False,False
3011936057,"Jack P. Herick, Inc. dba Glades Drugs",Florida,United States,Drugs,08/09/2016,Warning Letter,494675,2016-08-09,"Jack P. Herick, Inc. dba Glades Drugs",True,False,True,False,True
2000023827,Perfect Source Natural Products Inc.,California,United States,Food/Cosmetics,08/09/2016,Warning Letter,495168,2016-08-09,Perfect Source Natural Products Inc.,True,False,False,False,False
3011627411,Sentara Infusion Services,Virginia,United States,Drugs,08/08/2016,Warning Letter,494176,2016-08-08,Sentara Infusion Services,True,False,True,False,True
1000222037,"Noven Pharmaceuticals, Inc.",Florida,United States,Drugs,08/05/2016,Warning Letter,479136,2016-08-05,"Noven Pharmaceuticals, Inc.",True,False,True,False,True
1038896,"Pegasus Laboratories, Inc.",Florida,United States,Veterinary,08/05/2016,Warning Letter,488027,2016-08-05,"Pegasus Laboratories, Inc.",True,False,False,False,False
3009593803,W & R Investments  LLC  d.b.a. Laser Engineering,Massachusetts,United States,Devices,08/05/2016,Warning Letter,495980,2016-08-05,W & R Investments LLC d.b.a. Laser Engineering,True,True,False,False,True
3004578635,"The Wellness Center Pharmacy, Inc., dba Designer Drugs",Tennessee,United States,Drugs,08/05/2016,Warning Letter,496523,2016-08-05,"The Wellness Center Pharmacy, Inc., dba Designer Drugs",True,False,True,False,True
3005529799,Tosoh Bioscience Inc,Ohio,United States,Devices,08/05/2016,Warning Letter,505636,2016-08-05,Tosoh Bioscience Inc,True,True,False,False,True
3003631275,Zhejiang Medicine Co. Ltd. Xinchang Pharmaceutical Factory,-,China,Drugs,08/04/2016,Warning Letter,493274,2016-08-04,Zhejiang Medicine Co. Ltd. Xinchang Pharmaceutical Factory,True,False,True,False,True
3006252626,"Noll Dairy Farm, Inc.",Michigan,United States,Veterinary,08/04/2016,Warning Letter,498365,2016-08-04,"Noll Dairy Farm, Inc.",True,False,False,False,False
3011892601,"Nature Therapeutics, Inc.",California,United States,Drugs,08/03/2016,Seizure,488425,2016-08-03,"Nature Therapeutics, Inc.",False,False,True,False,True
3005753836,"Savaria Concord Lifts, Inc.",-,Canada,Devices,08/03/2016,Warning Letter,498435,2016-08-03,"Savaria Concord Lifts, Inc.",True,True,False,False,True
3002674295,"Ropack, Inc. (Site A & B)",-,Canada,Devices,08/03/2016,Warning Letter,499580,2016-08-03,"Ropack, Inc. (Site A & B)",True,True,False,False,True
3011496736,ARCO2014,-,Italy,Devices,08/03/2016,Warning Letter,500510,2016-08-03,ARCO2014,True,True,False,False,True
3008790438,"Flor Nutraceuticals, LLC.",Texas,United States,Food/Cosmetics,08/02/2016,Injunction,300,2016-08-02,"Flor Nutraceuticals, LLC.",False,False,False,False,False
3000204955,"Adamson Analytical Laboratories, Inc.",California,United States,Drugs,08/02/2016,Warning Letter,479304,2016-08-02,"Adamson Analytical Laboratories, Inc.",True,False,True,False,True
