company_name_fda,normalized_name,n_letters,first_letter_date,last_letter_date,any_device_letter,any_drug_letter,any_biologic_letter,any_medtech_pharma,product_types
"American Pharmacy of Illinois, Inc. dba Alwan Pharmacy and Compounding Center",AMERICAN PHARMACY OF ILLINOIS ALWAN PHARMACY AND COMPOUNDING CENTER,1,2016-07-22,2016-07-22,False,True,False,True,Drugs
American Preclinical Services,AMERICAN PRECLINICAL SERVICES,1,2019-02-12,2019-02-12,True,False,False,True,Devices
"American Quality Manufacturing, Inc.",AMERICAN QUALITY MANUFACTURING,1,2011-08-09,2011-08-09,True,False,False,True,Devices
"American Regent, Inc.",AMERICAN REGENT,1,2011-08-31,2011-08-31,False,True,False,True,Drugs
American Sales Company Inc,AMERICAN SALES,1,2019-07-12,2019-07-12,False,True,False,True,Drugs
American Specialty Pharmacy,AMERICAN SPECIALTY PHARMACY,2,2016-06-28,2017-04-04,False,True,False,True,Drugs
American Ultraviolet Co.,AMERICAN ULTRAVIOLET,1,2009-06-04,2009-06-04,True,False,False,True,Devices
"Americare Compounding, LLC.",AMERICARE COMPOUNDING,1,2014-04-22,2014-04-22,False,True,False,True,Drugs
"Americo F. Padilla, MD",AMERICO F PADILLA MD,1,2025-01-17,2025-01-17,False,True,False,True,Drugs
"Ameriderm Laboratories, Ltd.",AMERIDERM LABORATORIES,1,2013-12-02,2013-12-02,False,True,False,True,Drugs
"Ami Cosmetics Co., Ltd.",AMI COSMETICS,1,2018-06-12,2018-06-12,False,True,False,True,Drugs
Amico Beds Corporation,AMICO BEDS,1,2015-09-01,2015-09-01,True,False,False,True,Devices
Amie,AMIE,1,2026-06-08,2026-06-08,False,True,False,True,Drugs
"Amigo Mobility International, Inc.",AMIGO MOBILITY,1,2010-05-21,2010-05-21,True,False,False,True,Devices
"Amish Origins Management, LLC",AMISH ORIGINS MANAGEMENT,1,2025-05-29,2025-05-29,False,True,False,True,Drugs
"Amnio Technology, LLC",AMNIO TECHNOLOGY,1,2024-10-01,2024-10-01,False,False,True,True,Biologics
Amniotic Therapies LLC,AMNIOTIC THERAPIES,1,2016-08-17,2016-08-17,False,False,True,True,Biologics
AmpHealth,AMPHEALTH,1,2026-02-20,2026-02-20,False,True,False,True,Drugs
Amplicon Express,AMPLICON EXPRESS,1,2021-06-07,2021-06-07,True,False,False,True,Devices
"Amplicon, LLC",AMPLICON,1,2021-06-07,2021-06-07,True,False,False,True,Devices
"Amplion Clinical Communications, Inc.",AMPLION CLINICAL COMMUNICATIONS,1,2013-12-17,2013-12-17,True,False,False,True,Devices
Amplivox Ltd,AMPLIVOX,1,2012-05-02,2012-05-02,True,False,False,True,Devices
Amrex Zetron Inc,AMREX ZETRON,1,2009-04-14,2009-04-14,True,False,False,True,Devices
Amrita Aromatherapy Inc,AMRITA AROMATHERAPY,1,2009-05-28,2009-05-28,False,True,False,True,Drugs
"Amryt Pharmaceuticals, Inc.",AMRYT PHARMACEUTICALS,1,2013-11-08,2013-11-08,False,True,False,True,Drugs
Amy Lightner MD,AMY LIGHTNER MD,1,2025-03-25,2025-03-25,False,False,True,True,Biologics
Amyron Enterprises Pty Ltd.,AMYRON ENTERPRISES PTY,1,2009-05-12,2009-05-12,True,False,False,True,Devices
Ana J. Fandino,ANA J FANDINO,1,2013-12-31,2013-12-31,False,True,False,True,Drugs
"Analytical Control Systems, Inc",ANALYTICAL CONTROL SYSTEMS,1,2014-05-08,2014-05-08,True,False,False,True,Devices
Analytical Food Laboratories Inc.,ANALYTICAL FOOD LABORATORIES,1,2024-10-10,2024-10-10,False,True,False,True,Drugs
Analyticon Biotechnologies AG,ANALYTICON BIOTECHNOLOGIES,1,2012-08-10,2012-08-10,True,False,False,True,Devices
Ananda Apothecary,ANANDA APOTHECARY,1,2020-04-06,2020-04-06,False,True,False,True,Drugs
"Anastasia Marie Laboratories, Inc.",ANASTASIA MARIE LABORATORIES,1,2013-07-15,2013-07-15,False,True,False,True,Drugs
AnazaoHealth Corporation,ANAZAOHEALTH,2,2015-12-09,2021-08-19,False,True,False,True,Drugs
"Anchor Products Company, Inc.",ANCHOR PRODUCTS,1,2010-11-08,2010-11-08,True,False,False,True,Devices
"Andapharm, LLC",ANDAPHARM,2,2014-08-26,2019-02-28,False,True,False,True,Drugs
Andersen Sterilizers Inc,ANDERSEN STERILIZERS,1,2012-05-02,2012-05-02,True,False,False,True,Devices
"Anderson Compounding Pharmacy, Inc. DBA Anderson Compounding Pharmacy",ANDERSON COMPOUNDING PHARMACY ANDERSON COMPOUNDING PHARMACY,1,2020-01-14,2020-01-14,False,True,False,True,Drugs
"Andi Pressure Solutions, Inc.",ANDI PRESSURE SOLUTIONS,1,2013-06-25,2013-06-25,True,False,False,True,Devices
Andrey Petroff,ANDREY PETROFF,1,2009-11-18,2009-11-18,False,True,False,True,Drugs
"Andropharm, LLC",ANDROPHARM,1,2017-06-05,2017-06-05,False,True,False,True,Drugs
"Angela D. Ritter, M.D.",ANGELA D RITTER M D,1,2024-06-07,2024-06-07,False,True,False,True,Drugs
"Angela M. Stupi, M.D.",ANGELA M STUPI M D,1,2023-08-08,2023-08-08,False,True,False,True,Drugs
Angiplast Private Limited,ANGIPLAST PRIVATE,1,2020-05-14,2020-05-14,True,False,False,True,Devices
"Anhui Hanbon Daily Chemical Co., Ltd.",ANHUI HANBON DAILY CHEMICAL,1,2025-08-11,2025-08-11,False,True,False,True,Drugs
Anicare Pharmaceuticals Pvt Ltd.,ANICARE PHARMACEUTICALS,1,2019-02-28,2019-02-28,False,True,False,True,Drugs
"Anigan, Inc.",ANIGAN,1,2018-07-25,2018-07-25,True,False,False,True,Devices
Anil Gangwani,ANIL GANGWANI,1,2016-06-02,2016-06-02,False,True,False,True,Drugs
"Anish S. Shah, M.D.",ANISH S SHAH M D,1,2023-12-12,2023-12-12,False,True,False,True,Drugs
"Annovex Pharma, Inc.",ANNOVEX PHARMA,1,2025-03-05,2025-03-05,False,True,False,True,Drugs
Antaria Pty. Ltd.,ANTARIA PTY,1,2024-03-22,2024-03-22,False,True,False,True,Drugs
"Anthony V Dallas, Jr, MD",ANTHONY V DALLAS JR MD,1,2009-11-09,2009-11-09,False,True,False,True,Drugs
Antibioticos Do Brasil Ltda,ANTIBIOTICOS DO BRASIL LTDA,2,2009-07-24,2016-12-08,False,True,False,True,Drugs
"Antonio E. Blanco, M.D.",ANTONIO E BLANCO M D,1,2023-09-26,2023-09-26,False,True,False,True,Drugs
Antroids.com,ANTROIDS COM,1,2020-04-23,2020-04-23,False,True,False,True,Drugs
AnuMed International LLC,ANUMED,1,2024-08-20,2024-08-20,False,True,False,True,Drugs
Anulex Technologies Inc,ANULEX TECHNOLOGIES,1,2011-02-11,2011-02-11,True,False,False,True,Devices
"Anybattery, Inc.",ANYBATTERY,1,2015-04-29,2015-04-29,True,False,False,True,Devices
Anytime COVID Test LLC,ANYTIME COVID TEST,1,2021-04-14,2021-04-14,True,False,False,True,Devices
Aphena Pharma Solutions - Tennessee LLC,APHENA PHARMA SOLUTIONS TENNESSEE,1,2017-12-05,2017-12-05,False,True,False,True,Drugs
Apia Enterprise Inc,APIA ENTERPRISE,1,2012-06-28,2012-06-28,True,False,False,True,Devices
"Apira Science, Inc.",APIRA SCIENCE,1,2012-04-17,2012-04-17,True,False,False,True,Devices
Apitoria Pharma Private Limited,APITORIA PHARMA PRIVATE,2,2019-06-20,2022-01-13,False,True,False,True,Drugs
"Aplicare Products, LLC",APLICARE PRODUCTS,1,2016-12-15,2016-12-15,False,True,False,True,Drugs
Apnea Sciences Corporation,APNEA SCIENCES,1,2013-05-09,2013-05-09,True,False,False,True,Devices
"Apollo Care, LLC",APOLLO CARE,2,2019-03-20,2026-02-02,False,True,False,True,Drugs
"Apollo Health And Beauty Care, Inc.",APOLLO HEALTH AND BEAUTY CARE,1,2019-12-23,2019-12-23,False,True,False,True,Drugs
Apollo Holding LLC,APOLLO,1,2020-05-21,2020-05-21,False,True,False,True,Drugs
Apolo - Megasun LLC,APOLO MEGASUN,1,2013-03-22,2013-03-22,True,False,False,True,Devices
Apotex Inc.,APOTEX,3,2010-03-29,2025-10-31,False,True,False,True,Drugs
Apotex Pharmachem India Pvt Ltd.,APOTEX PHARMACHEM INDIA,1,2014-06-16,2014-06-16,False,True,False,True,Drugs
Apotex Research Private Limited,APOTEX RESEARCH PRIVATE,2,2015-01-30,2018-08-09,False,True,False,True,Drugs
"Apotex, Inc.",APOTEX,1,2009-06-25,2009-06-25,False,True,False,True,Drugs
"Apotheca Supply, Inc",APOTHECA SUPPLY,1,2016-04-07,2016-04-07,False,True,False,True,Drugs
"Apotheca, Inc.",APOTHECA,1,2009-06-23,2009-06-23,False,True,False,True,Drugs
Apothecary Pharma LLC,APOTHECARY PHARMA,1,2025-12-01,2025-12-01,False,True,False,True,Drugs
"Apothecary Products, Inc.",APOTHECARY PRODUCTS,1,2010-01-05,2010-01-05,True,False,False,True,Devices
Apothecus Pharmaceutical Corp.,APOTHECUS PHARMACEUTICAL,1,2019-11-08,2019-11-08,False,True,False,True,Drugs
Apozeal Pharmaceuticals Inc.,APOZEAL PHARMACEUTICALS,1,2019-10-28,2019-10-28,False,True,False,True,Drugs
Applied Biological Laboratories Inc.,APPLIED BIOLOGICAL LABORATORIES,1,2022-03-24,2022-03-24,False,True,False,True,Drugs
Aptalis Pharma Us Inc,APTALIS PHARMA,2,2010-07-13,2013-10-25,True,True,False,True,Devices; Drugs
"Aqualex Co., Ltd.",AQUALEX,1,2024-06-12,2024-06-12,False,True,False,True,Drugs
"Aquavit Life Sciences, Inc.",AQUAVIT LIFE SCIENCES,1,2021-06-17,2021-06-17,True,False,False,True,Devices
Aqueduct Medical Incorporated,AQUEDUCT MEDICAL,1,2010-12-22,2010-12-22,True,False,False,True,Devices
"Archtek Dental, LLC",ARCHTEK DENTAL,1,2011-07-20,2011-07-20,True,False,False,True,Devices
Ardil Comercial S.R.L.,ARDIL COMERCIAL S R L,1,2021-09-22,2021-09-22,False,True,False,True,Drugs
Aregenius Worldwide LLC,AREGENIUS WORLDWIDE,1,2009-11-30,2009-11-30,False,True,False,True,Drugs
Arenson Group,ARENSON,1,2011-04-28,2011-04-28,False,True,False,True,Drugs
"Argentum Medical, Llc",ARGENTUM MEDICAL,1,2012-05-29,2012-05-29,True,False,False,True,Devices
Argo Medical Technologies Inc.,ARGO MEDICAL TECHNOLOGIES,1,2015-09-30,2015-09-30,True,False,False,True,Devices
"Argon Medical Devices, Inc",ARGON MEDICAL DEVICES,1,2014-07-03,2014-07-03,True,False,False,True,Devices
Argon Medical Productions & Vertrieb Gesellschaft MBH & CO,ARGON MEDICAL PRODUCTIONS AND VERTRIEB GESELLSCHAFT MBH AND,1,2024-10-22,2024-10-22,True,False,False,True,Devices
AriBio H&B,ARIBIO H AND B,1,2021-10-08,2021-10-08,False,True,False,True,Drugs
Ariella Naturals,ARIELLA NATURALS,1,2022-08-04,2022-08-04,False,True,False,True,Drugs
Arjo Inc.,ARJO,1,2014-09-18,2014-09-18,True,False,False,True,Devices
Arjo Med. AB,ARJO MED,1,2009-06-10,2009-06-10,True,False,False,True,Devices
Ark Bio Medical Canada Corp,ARK BIO MEDICAL CANADA,1,2017-03-07,2017-03-07,False,False,True,True,Biologics
Arkadiy Kisin,ARKADIY KISIN,1,2012-09-18,2012-09-18,False,True,False,True,Drugs
Arnold Professional Pharmacy,ARNOLD PROFESSIONAL PHARMACY,1,2017-04-07,2017-04-07,False,True,False,True,Drugs
"Arnold Tuber Industries, LLC",ARNOLD TUBER INDUSTRIES,1,2009-11-10,2009-11-10,True,False,False,True,Devices
Arnold's Service Company Inc,ARNOLD S SERVICE,1,2010-02-23,2010-02-23,True,False,False,True,Devices
Aromas Para El Alma S.A.,AROMAS PARA EL ALMA S A,1,2024-09-10,2024-09-10,False,True,False,True,Drugs
Aros Surgical Instruments Corporation,AROS SURGICAL INSTRUMENTS,1,2015-09-25,2015-09-25,True,False,False,True,Devices
Arriol International Corp.,ARRIOL,1,2012-07-20,2012-07-20,True,False,False,True,Devices
Arrowhead DE LLC,ARROWHEAD DE,1,2012-05-18,2012-05-18,True,False,False,True,Devices
Art Of Cure,ART OF CURE,1,2020-04-15,2020-04-15,False,True,False,True,Drugs
"Art of Beauty Company, Inc",ART OF BEAUTY,1,2024-05-22,2024-05-22,False,True,False,True,Drugs
Arteriocyte Medical Systems Inc,ARTERIOCYTE MEDICAL SYSTEMS,1,2009-12-23,2009-12-23,False,False,True,True,Biologics
Artsana S.p.A.,ARTSANA S P A,1,2011-06-03,2011-06-03,True,False,False,True,Devices
Aruba Aloe Balm N.V.,ARUBA ALOE BALM N V,1,2024-05-13,2024-05-13,False,True,False,True,Drugs
"Asada Milling Co., Ltd.",ASADA MILLING,1,2013-03-22,2013-03-22,False,True,False,True,Drugs
Asanuma Corporation - Sagamihara Factory,ASANUMA SAGAMIHARA FACTORY,1,2026-06-02,2026-06-02,False,True,False,True,Drugs
"Ascension Orthopedics, Inc",ASCENSION ORTHOPEDICS,1,2010-09-16,2010-09-16,True,False,False,True,Devices
"Ascent Brands, Inc.",ASCENT BRANDS,1,2011-12-30,2011-12-30,True,False,False,True,Devices
Asclemed USA Inc.,ASCLEMED,1,2019-06-11,2019-06-11,False,True,False,True,Drugs
Asept Pak Inc.,ASEPT PAK,1,2012-08-07,2012-08-07,True,False,False,True,Devices
"Asesores en Mantenimiento Hidraulico e Industrial, S.A. de C.V.",ASESORES EN MANTENIMIENTO HIDRAULICO E INDUSTRIAL S A DE C V,1,2021-02-22,2021-02-22,False,True,False,True,Drugs
"Asiaticon, SA de CV",ASIATICON DE CV,1,2020-10-29,2020-10-29,False,True,False,True,Drugs
"Aspen Biopharma Labs Pvt., Ltd.",ASPEN BIOPHARMA LABS,1,2025-03-05,2025-03-05,False,True,False,True,Drugs
Aspen SA Sterile Operations (Pty) Ltd.,ASPEN STERILE OPERATIONS PTY,1,2025-02-24,2025-02-24,False,True,False,True,Drugs
"Aspire Pharmaceuticals, Inc.",ASPIRE PHARMACEUTICALS,2,2022-11-22,2022-11-23,False,True,False,True,Drugs; Food/Cosmetics
Assurance Infusion,ASSURANCE INFUSION,1,2020-06-12,2020-06-12,False,True,False,True,Drugs
AstraZeneca Pharmaceuticals LP,ASTRAZENECA PHARMACEUTICALS,1,2023-08-04,2023-08-04,False,True,False,True,Drugs
"Atlanta Dental Supply, Inc.",ATLANTA DENTAL SUPPLY,1,2012-09-05,2012-09-05,True,False,False,True,Devices
"Atlanta Supersource, Inc.",ATLANTA SUPERSOURCE,1,2025-01-08,2025-01-08,False,True,False,True,Drugs
Atlantic Management Resources Ltd.,ATLANTIC MANAGEMENT RESOURCES,1,2023-01-20,2023-01-20,False,True,False,True,Drugs
"Atlas Pharmaceuticals, LLC",ATLAS PHARMACEUTICALS,1,2018-09-11,2018-09-11,False,True,False,True,Drugs
Atofil LLC,ATOFIL,1,2024-06-12,2024-06-12,False,True,False,True,Drugs
Atom Medical Corporation,ATOM MEDICAL,1,2014-03-28,2014-03-28,True,False,False,True,Devices
Atomix LLC,ATOMIX,1,2025-12-12,2025-12-12,False,True,False,True,Drugs
"Atossa Genetics, Inc.",ATOSSA GENETICS,1,2013-02-20,2013-02-20,True,False,False,True,Devices
Atrium Innovation Limited,ATRIUM INNOVATION,1,2009-06-02,2009-06-02,True,False,False,True,Devices
Atrium Medical Corporation,ATRIUM MEDICAL,1,2012-10-11,2012-10-11,True,False,False,True,Devices
Attix Pharmaceuticals Inc.,ATTIX PHARMACEUTICALS,1,2015-06-22,2015-06-22,False,True,False,True,Drugs
Aubrey Inc,AUBREY,1,2011-05-16,2011-05-16,True,False,False,True,Devices
"Augusta Medical Systems, LLC",AUGUSTA MEDICAL SYSTEMS,1,2012-01-12,2012-01-12,True,False,False,True,Devices
"Augustine Temperature Management, LLC",AUGUSTINE TEMPERATURE MANAGEMENT,2,2012-07-24,2024-03-21,True,False,False,True,Devices
"Auric Enterprises, Inc. D.B.A. Diack",AURIC ENTERPRISES D B A DIACK,1,2015-09-03,2015-09-03,True,False,False,True,Devices
Auro PR Inc,AURO PR,1,2011-10-13,2011-10-13,False,True,False,True,Drugs
"Auro Pharmacies, Inc DBA Central Drugs",AURO PHARMACIES CENTRAL DRUGS,1,2018-09-24,2018-09-24,False,True,False,True,Drugs
"Auro Pharmacies, Inc.",AURO PHARMACIES,2,2016-12-13,2020-06-03,False,True,False,True,Drugs
Aurobindo Pharma Limited,AUROBINDO PHARMA,1,2011-05-20,2011-05-20,False,True,False,True,Drugs
"Aurolife Pharma, LLC",AUROLIFE PHARMA,1,2020-10-16,2020-10-16,False,True,False,True,Drugs
Aurora Health and Nutrition,AURORA HEALTH AND NUTRITION,1,2016-12-01,2016-12-01,False,True,False,True,Drugs
Aurora Optics Company Inc.,AURORA OPTICS,1,2013-04-18,2013-04-18,True,False,False,True,Devices
Ausmetics Daily Chemicals (Guangzhou) Co. Ltd.,AUSMETICS DAILY CHEMICALS GUANGZHOU,1,2017-01-31,2017-01-31,False,True,False,True,Drugs
Aussimed Ltd,AUSSIMED,1,2016-03-03,2016-03-03,True,False,False,True,Devices
Austin Biotechnology Inc.,AUSTIN BIOTECHNOLOGY,1,2016-05-27,2016-05-27,False,True,False,True,Drugs
Auto-Chlor System LLC,AUTO CHLOR SYSTEM,1,2022-12-20,2022-12-20,False,True,False,True,Drugs
"Automated Ophthalmics, Inc.",AUTOMATED OPHTHALMICS,1,2013-06-05,2013-06-05,True,False,False,True,Devices
"Auxigen Pharmaceutical, LLC",AUXIGEN PHARMACEUTICAL,1,2015-10-27,2015-10-27,False,True,False,True,Drugs
Ava Inc,AVA,1,2026-05-01,2026-05-01,False,True,False,True,Drugs
Avacen Inc.,AVACEN,1,2013-10-23,2013-10-23,True,False,False,True,Devices
Avadel Legacy Pharmaceuticals LLC,AVADEL LEGACY PHARMACEUTICALS,1,2011-06-09,2011-06-09,True,False,False,True,Devices
Avara Liscate Pharmaceutical Services SPA,AVARA LISCATE PHARMACEUTICAL SERVICES,1,2015-03-31,2015-03-31,False,True,False,True,Drugs
Avaria Health & Beauty Corp.,AVARIA HEALTH AND BEAUTY,2,2023-08-03,2024-09-03,False,True,False,True,Drugs
"Avazo-Healthcare, LLC",AVAZO HEALTHCARE,1,2020-11-30,2020-11-30,True,False,False,True,Devices
Avella of Deer Valley dba Avella Specialty Pharmacy,AVELLA OF DEER VALLEY AVELLA SPECIALTY PHARMACY,1,2014-01-17,2014-01-17,False,True,False,True,Drugs
"Avertix Medical, Inc.",AVERTIX MEDICAL,1,2025-09-03,2025-09-03,True,False,False,True,Devices
"Avista Pharma Solutions, Inc.",AVISTA PHARMA SOLUTIONS,1,2014-09-26,2014-09-26,False,True,False,True,Drugs
"Avlon Industries, Inc",AVLON INDUSTRIES,1,2023-07-18,2023-07-18,False,True,False,True,Drugs
"Axiobionics, LLC",AXIOBIONICS,1,2012-12-07,2012-12-07,True,False,False,True,Devices
Axium Healthcare Pharmacy dba Balanced Solutions Compounding,AXIUM HEALTHCARE PHARMACY BALANCED SOLUTIONS COMPOUNDING,1,2013-07-16,2013-07-16,False,True,False,True,Drugs
Aytu Therapeutics LLC,AYTU THERAPEUTICS,2,2025-09-09,2025-09-09,False,True,False,True,Drugs
"Ayuryoga, Inc.",AYURYOGA,1,2022-05-19,2022-05-19,False,True,False,True,Drugs
Aztex Enterprises Ltd.,AZTEX ENTERPRISES,1,2017-10-23,2017-10-23,False,True,False,True,Drugs
"Azurity Pharmaceuticals, Inc.",AZURITY PHARMACEUTICALS,1,2024-09-20,2024-09-20,False,True,False,True,Drugs
B & A Health Products Inc,B AND A HEALTH PRODUCTS,1,2010-08-19,2010-08-19,False,True,False,True,Drugs
"B & B Pharmaceuticals, Inc.",B AND B PHARMACEUTICALS,1,2019-06-04,2019-06-04,False,True,False,True,Drugs
B & J Group,B AND J,1,2023-01-19,2023-01-19,False,True,False,True,Drugs
"B. Braun US Pharmaceutical Manufacturing, LLC",B BRAUN PHARMACEUTICAL MANUFACTURING,1,2017-05-12,2017-05-12,False,True,False,True,Drugs
B. JAIN PHARMACEUTICALS PRIVATE LIMITED,B JAIN PHARMACEUTICALS PRIVATE,1,2019-03-21,2019-03-21,False,True,False,True,Drugs
B.M.P. Bulk Medicines & Pharmaceuticals GmbH,B M P BULK MEDICINES AND PHARMACEUTICALS,1,2012-04-24,2012-04-24,False,True,False,True,Drugs
BBC Group Limited,BBC,1,2021-08-05,2021-08-05,False,True,False,True,Drugs
BBCOS srl,BBCOS,1,2017-11-29,2017-11-29,False,True,False,True,Drugs
"BBS Pharmacy, Inc. dba B&B Pharmacy",BBS PHARMACY B AND B PHARMACY,1,2016-09-02,2016-09-02,False,True,False,True,Drugs
BBT Biotech Gmbh,BBT BIOTECH,1,2016-05-16,2016-05-16,False,True,False,True,Drugs
BCIW Inc,BCIW,1,2010-07-19,2010-07-19,True,False,False,True,Devices
BENEV Company Inc,BENEV,1,2010-05-18,2010-05-18,False,True,False,True,Drugs
BEO Pharma Inc,BEO PHARMA,1,2025-04-15,2025-04-15,False,True,False,True,Drugs
BIO LAB-ST. JOSEPH CORP,BIO LAB ST JOSEPH,2,2011-04-19,2015-03-18,True,False,False,True,Devices
BIO WELLNESS 444,BIO WELLNESS 444,1,2025-05-30,2025-05-30,False,True,False,True,Drugs
BIONATEO SP ZOO,BIONATEO SP ZOO,1,2021-11-04,2021-11-04,False,True,False,True,Drugs
BIOPTIMAL INTERNATIONAL PTE. LTD.,BIOPTIMAL,1,2024-04-03,2024-04-03,True,False,False,True,Devices
BIOTA Biosciences LLC,BIOTA BIOSCIENCES,1,2020-04-14,2020-04-14,False,True,False,True,Drugs
BIOTECH DENTAL SAS,BIOTECH DENTAL SAS,1,2010-10-01,2010-10-01,True,False,False,True,Devices
BK Korea Corporation,BK KOREA,1,2020-08-07,2020-08-07,False,True,False,True,Drugs
BLANCHARD VISION CORP.,BLANCHARD VISION,1,2011-12-23,2011-12-23,True,False,False,True,Devices
"BLS Labs, LLC",BLS LABS,1,2022-08-23,2022-08-23,False,False,True,True,Biologics
"BMC Medical Co., Ltd.",BMC MEDICAL,1,2026-05-21,2026-05-21,True,False,False,True,Devices
"BNB MEDICAL CO., LTD.",BNB MEDICAL,1,2011-04-19,2011-04-19,True,False,False,True,Devices
"BPI Labs, LLC",BPI LABS,1,2025-03-20,2025-03-20,False,True,False,True,Drugs
BR SAS,BR SAS,1,2018-06-08,2018-06-08,False,True,False,True,Drugs
"BRI Institutional Review Board, Inc.",BRI INSTITUTIONAL REVIEW BOARD,1,2009-10-05,2009-10-05,False,True,False,True,Drugs
"BRS Analytical Services, LLC",BRS ANALYTICAL SERVICES,1,2025-09-17,2025-09-17,False,True,False,True,Drugs
BTL Industries Limited Bulgaria,BTL INDUSTRIES BULGARIA,1,2010-03-12,2010-03-12,True,False,False,True,Devices
BTS S.p.A.,BTS S P A,1,2012-05-10,2012-05-10,True,False,False,True,Devices
"BUZZ, LLC",BUZZ,1,2009-11-17,2009-11-17,False,True,False,True,Drugs
"Back To Back Medical, LLC",BACK TO BACK MEDICAL,1,2014-01-13,2014-01-13,True,False,False,True,Devices
Badrivishal Chemicals & Pharmaceuticals,BADRIVISHAL CHEMICALS AND PHARMACEUTICALS,1,2017-03-06,2017-03-06,False,True,False,True,Drugs
"Bakersfield Surgery Institute, Inc.",BAKERSFIELD SURGERY INSTITUTE,2,2011-12-09,2011-12-09,True,False,False,True,Devices
"Balamurali K. Ambati , M.D., Ph.D.",BALAMURALI K AMBATI M D PH D,1,2019-08-13,2019-08-13,False,True,False,True,Drugs
"Balin, Martin S., MD, PhD",BALIN MARTIN S MD PHD,1,2012-10-10,2012-10-10,False,False,True,True,Biologics
Ballaj Inc. DBA Hookah G,BALLAJ HOOKAH G,1,2022-06-30,2022-06-30,False,True,False,True,Drugs
"Ballard Plaza Pharmacy I, Inc.",BALLARD PLAZA PHARMACY I,1,2017-08-01,2017-08-01,False,True,False,True,Drugs
Balshi,BALSHI,1,2022-04-13,2022-04-13,False,True,False,True,Drugs
Banco Vida Corp.,BANCO VIDA,2,2020-03-09,2020-08-12,False,False,True,True,Biologics
"Banner Pharmacy Services, LLC",BANNER PHARMACY SERVICES,1,2016-05-05,2016-05-05,False,True,False,True,Drugs
"Banyan Medical, LLC",BANYAN MEDICAL,1,2015-09-30,2015-09-30,True,False,False,True,Devices
"Baoying County Fukang Medical Appliance Co., Ltd.",BAOYING COUNTY FUKANG MEDICAL APPLIANCE,1,2016-12-09,2016-12-09,False,True,False,True,Drugs
Baptist Health Deaconess Madisonville Inc,BAPTIST HEALTH DEACONESS MADISONVILLE,1,2011-04-21,2011-04-21,False,False,True,True,Biologics
Baptist Medical Center,BAPTIST MEDICAL CENTER,1,2009-05-14,2009-05-14,False,False,True,True,Biologics
"Barclay, Luke, & Pillai Specialty Pharmacy, PLLC",BARCLAY LUKE AND PILLAI SPECIALTY PHARMACY PLLC,1,2017-12-12,2017-12-12,False,True,False,True,Drugs
Bard Peripheral Vascular Inc,BARD PERIPHERAL VASCULAR,1,2015-07-13,2015-07-13,True,False,False,True,Devices
Barkey GmbH & Co. KG,BARKEY AND KG,1,2024-01-31,2024-01-31,False,False,True,True,Biologics
"Barox Co., Ltd.",BAROX,1,2018-11-28,2018-11-28,False,True,False,True,Drugs
Barton-Carey Medical Products Inc,BARTON CAREY MEDICAL PRODUCTS,1,2012-12-10,2012-12-10,True,False,False,True,Devices
Bass Medical Inc,BASS MEDICAL,1,2009-02-12,2009-02-12,True,False,False,True,Devices
