gvkey,cik,company,reporting_year,reporting_quarter,form,accession,filing_date,report_date,period_start,period_end,period_end_imputed,compustat_active_year,event_warning_letter,event_recall,event_adverse_event,event_any,event_letter_or_recall,n_warning_letter,n_recall,n_recall_class_i,n_recall_class_ii,n_recall_class_iii,n_adverse_event,n_mdr_tier_a,n_mdr_tier_b,n_8k_warning_letter,n_8k_recall,n_8k_adverse_event,n_8k_any_event,has_8k_warning_letter,has_8k_recall,has_8k_adverse_event,has_8k_any_event,mda_warning_letter_substantive_flag,mda_recall_substantive_flag,mda_adverse_event_substantive_flag,filing_year,has_risk_factors,has_mda,rf_chars,mda_chars,rf_warning_letter_mentions,rf_warning_letter_substantive,mda_warning_letter_mentions,mda_warning_letter_substantive,warning_letter_substantive_total,warning_letter_mentions_total,rf_recall_mentions,rf_recall_substantive,mda_recall_mentions,mda_recall_substantive,recall_substantive_total,recall_mentions_total,rf_adverse_event_mentions,rf_adverse_event_substantive,mda_adverse_event_mentions,mda_adverse_event_substantive,adverse_event_substantive_total,adverse_event_mentions_total,warning_letter_data_covered,fy_start,fy_warning_letter_data_covered,fy_n_warning_letter,fy_event_warning_letter,fy_n_recall,fy_event_recall,fy_n_adverse_event,fy_event_adverse_event
7171,927653,MCKESSON CORP,2014,2,10-Q,0001445305-14-003299,2014-07-31,2014-06-30,2014-03-31,2014-06-30,0,1,0,0,1,1,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,2014,False,True,0,34077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2014,3,10-Q,0001445305-14-004514,2014-10-28,2014-09-30,2014-06-30,2014-09-30,0,1,0,0,1,1,0,0,0,0,0,0,11,2,9,0,0,0,0,0,0,0,0,0,0,0,2014,False,True,0,41666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2014,4,10-Q,0001628280-15-000491,2015-02-05,2014-12-31,2014-09-30,2014-12-31,0,1,0,0,1,1,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,2015,False,True,0,46659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2015,1,10-K,0001628280-15-004098,2015-05-12,2015-03-31,2014-12-31,2015-03-31,0,1,0,0,1,1,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,1,0,2015,True,True,72760,84881,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,1,2014-03-31,1,0,0,0,0,28,1
7171,927653,MCKESSON CORP,2015,2,10-Q,0000927653-15-000006,2015-07-29,2015-06-30,2015-03-31,2015-06-30,0,1,0,0,1,1,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,2015,False,True,0,33893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2015,3,10-Q,0000927653-15-000013,2015-10-29,2015-09-30,2015-06-30,2015-09-30,0,1,0,0,1,1,0,0,0,0,0,0,7,2,5,0,0,0,0,0,0,0,0,0,0,0,2015,False,True,0,40821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2015,4,10-Q,0000927653-16-000016,2016-01-27,2015-12-31,2015-09-30,2015-12-31,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,False,True,0,42407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2016,1,10-K,0000927653-16-000020,2016-05-05,2016-03-31,2015-12-31,2016-03-31,0,1,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2016,True,True,79378,91818,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,1,2015-03-31,1,0,0,0,0,16,1
7171,927653,MCKESSON CORP,2016,2,10-Q,0000927653-16-000024,2016-07-27,2016-06-30,2016-03-31,2016-06-30,0,1,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2016,False,True,0,36705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2016,3,10-Q,0000927653-16-000031,2016-10-27,2016-09-30,2016-06-30,2016-09-30,0,1,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2016,False,True,0,44453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2016,4,10-Q,0000927653-17-000003,2017-01-26,2016-12-31,2016-09-30,2016-12-31,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,False,True,0,49471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2017,1,10-K,0000927653-17-000007,2017-05-22,2017-03-31,2016-12-31,2017-03-31,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,True,True,77304,91165,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,1,2016-03-31,1,0,0,0,0,6,1
7171,927653,MCKESSON CORP,2017,2,10-Q,0000927653-17-000011,2017-07-27,2017-06-30,2017-03-31,2017-06-30,0,1,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2017,False,True,0,34665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2017,3,10-Q,0000927653-17-000018,2017-10-27,2017-09-30,2017-06-30,2017-09-30,0,1,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2017,False,True,0,45048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2017,4,10-Q,0000927653-18-000005,2018-02-01,2017-12-31,2017-09-30,2017-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,False,True,0,51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2018,1,10-K,0000927653-18-000010,2018-05-24,2018-03-31,2017-12-31,2018-03-31,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,True,True,81035,96850,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,1,2017-03-31,1,0,0,0,0,5,1
7171,927653,MCKESSON CORP,2018,2,10-Q,0000927653-18-000015,2018-07-26,2018-06-30,2018-03-31,2018-06-30,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2018,False,True,0,35595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2018,3,10-Q,0000927653-18-000020,2018-10-25,2018-09-30,2018-06-30,2018-09-30,0,1,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2018,False,True,0,48846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2018,4,10-Q,0000927653-19-000005,2019-01-31,2018-12-31,2018-09-30,2018-12-31,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2019,False,True,0,54191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2019,1,10-K,0000927653-19-000009,2019-05-15,2019-03-31,2018-12-31,2019-03-31,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2019,True,True,77365,92823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-03-31,1,0,0,0,0,5,1
7171,927653,MCKESSON CORP,2019,2,10-Q,0000927653-19-000015,2019-08-01,2019-06-30,2019-03-31,2019-06-30,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2019,True,True,11542,45653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2019,3,10-Q,0000927653-19-000021,2019-10-30,2019-09-30,2019-06-30,2019-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,True,True,8913,48693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2019,4,10-Q,0000927653-20-000016,2020-02-04,2019-12-31,2019-09-30,2019-12-31,0,1,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2020,True,True,7056,53937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2020,1,10-K,0000927653-20-000033,2020-05-22,2020-03-31,2019-12-31,2020-03-31,0,1,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2020,True,True,52530,68589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-03-31,1,0,0,0,0,5,1
7171,927653,MCKESSON CORP,2020,2,10-Q,0000927653-20-000061,2020-08-03,2020-06-30,2020-03-31,2020-06-30,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2020,True,True,36343,53941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2020,3,10-Q,0000927653-20-000093,2020-11-03,2020-09-30,2020-06-30,2020-09-30,0,1,0,0,1,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2020,True,True,52723,77037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2020,4,10-Q,0000927653-21-000013,2021-02-02,2020-12-31,2020-09-30,2020-12-31,0,1,0,0,1,1,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,2021,True,True,63163,94445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2021,1,10-K,0000927653-21-000039,2021-05-12,2021-03-31,2020-12-31,2021-03-31,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2021,True,True,57211,83401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-03-31,1,0,0,0,0,11,1
7171,927653,MCKESSON CORP,2021,2,10-Q,0000927653-21-000065,2021-08-05,2021-06-30,2021-03-31,2021-06-30,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2021,True,True,44044,67586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2021,3,10-Q,0000927653-21-000098,2021-11-02,2021-09-30,2021-06-30,2021-09-30,0,1,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2021,True,True,61979,90899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2021,4,10-Q,0000927653-22-000017,2022-02-03,2021-12-31,2021-09-30,2021-12-31,0,1,0,0,1,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,2022,True,True,56613,92947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2022,1,10-K,0000927653-22-000051,2022-05-09,2022-03-31,2021-12-31,2022-03-31,0,1,0,0,1,1,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,2022,True,True,390182,114431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021-03-31,1,0,0,0,0,13,1
7171,927653,MCKESSON CORP,2022,2,10-Q,0000927653-22-000077,2022-08-04,2022-06-30,2022-03-31,2022-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,True,True,35723,59092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2022,3,10-Q,0000927653-22-000097,2022-11-02,2022-09-30,2022-06-30,2022-09-30,0,1,0,0,1,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,2022,True,True,50813,77507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2022,4,10-Q,0000927653-23-000017,2023-02-02,2022-12-31,2022-09-30,2022-12-31,0,1,0,0,1,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2023,True,True,56621,87768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2023,1,10-K,0000927653-23-000038,2023-05-09,2023-03-31,2022-12-31,2023-03-31,0,1,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2023,True,True,376000,110662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-03-31,1,0,0,0,0,9,1
7171,927653,MCKESSON CORP,2023,2,10-Q,0000927653-23-000062,2023-08-02,2023-06-30,2023-03-31,2023-06-30,0,1,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2023,True,True,3945,51721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2023,3,10-Q,0000927653-23-000083,2023-11-02,2023-09-30,2023-06-30,2023-09-30,0,1,0,0,1,1,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,2023,True,True,3917,65293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2023,4,10-Q,0000927653-24-000021,2024-02-08,2023-12-31,2023-09-30,2023-12-31,0,1,0,0,1,1,0,0,0,0,0,0,10,2,8,0,0,0,0,0,0,0,0,0,0,0,2024,True,True,3880,69225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2024,1,10-K,0000927653-24-000035,2024-05-08,2024-03-31,2023-12-31,2024-03-31,0,1,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2024,True,True,337709,89134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-31,1,0,0,0,0,20,1
7171,927653,MCKESSON CORP,2024,2,10-Q,0000927653-24-000098,2024-08-07,2024-06-30,2024-03-31,2024-06-30,0,1,0,0,1,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,2024,True,True,3855,46949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2024,3,10-Q,0000927653-24-000125,2024-11-07,2024-09-30,2024-06-30,2024-09-30,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,True,True,3856,69137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2024,4,10-Q,0000927653-25-000014,2025-02-06,2024-12-31,2024-09-30,2024-12-31,0,1,0,0,1,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2025,True,True,3895,71068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2025,1,10-K,0000927653-25-000036,2025-05-09,2025-03-31,2024-12-31,2025-03-31,0,1,0,0,1,1,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,2025,True,True,325127,88855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024-03-31,1,0,0,0,0,13,1
7171,927653,MCKESSON CORP,2025,2,10-Q,0000927653-25-000107,2025-08-06,2025-06-30,2025-03-31,2025-06-30,0,1,0,0,1,1,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,2025,True,True,3885,51768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2025,3,10-Q,0000927653-25-000140,2025-11-06,2025-09-30,2025-06-30,2025-09-30,0,1,0,0,1,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2025,True,True,48606,62883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2025,4,10-Q,0000927653-26-000017,2026-02-04,2025-12-31,2025-09-30,2025-12-31,0,1,0,0,1,1,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,2026,True,True,51558,66195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7171,927653,MCKESSON CORP,2026,1,10-K,0000927653-26-000069,2026-05-08,2026-03-31,2025-12-31,2026-03-31,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2026,True,True,305888,90781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-03-31,1,0,0,0,0,19,1
7228,1613103,MEDTRONIC PLC,2015,1,10-Q,0001613103-15-000008,2015-02-27,2015-01-23,2014-10-23,2015-01-23,0,1,0,0,1,1,0,0,0,0,0,0,37275,808,36467,0,0,0,0,0,0,0,0,0,0,0,2015,True,True,124750,13913,2,1,0,0,1,2,6,0,0,0,0,6,2,0,0,0,0,2,1,,,,,,,,
7228,1613103,MEDTRONIC PLC,2015,2,10-K,0001613103-15-000028,2015-06-23,2015-04-24,2015-01-23,2015-04-24,0,1,0,1,1,1,1,0,3,1,2,0,35303,1468,33835,0,0,0,0,0,0,0,0,0,0,0,2015,True,True,144239,2426,2,1,0,0,1,2,8,0,0,0,0,8,2,0,0,0,0,2,1,2014-04-24,1,0,0,4,1,113937,1
7228,1613103,MEDTRONIC PLC,2015,3,10-Q,0001613103-15-000038,2015-09-09,2015-07-31,2015-04-24,2015-07-31,0,1,0,0,1,1,0,0,0,0,0,0,39221,921,38300,0,0,0,0,0,0,0,0,0,0,0,2015,False,True,0,21867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7228,1613103,MEDTRONIC PLC,2015,4,10-Q,0001613103-15-000053,2015-12-09,2015-10-30,2015-07-31,2015-10-30,0,1,0,1,1,1,1,0,3,0,3,0,39634,1674,37960,0,0,0,0,0,0,0,0,0,0,0,2015,False,True,0,27614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7228,1613103,MEDTRONIC PLC,2016,1,10-Q,0001613103-16-000071,2016-03-09,2016-01-29,2015-10-30,2016-01-29,0,1,0,1,1,1,1,0,1,0,1,0,28455,977,27478,0,0,0,0,0,0,0,0,0,0,0,2016,False,True,0,27582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7228,1613103,MEDTRONIC PLC,2016,2,10-K,0001613103-16-000093,2016-06-28,2016-04-29,2016-01-29,2016-04-29,0,1,0,1,1,1,1,0,3,1,2,0,31801,1409,30392,0,0,0,0,0,0,0,0,0,0,0,2016,True,True,100613,1723,2,1,0,0,1,2,8,0,0,0,0,8,2,0,0,0,0,2,1,2015-04-24,1,0,0,7,1,139111,1
7228,1613103,MEDTRONIC PLC,2016,3,10-Q,0001613103-16-000100,2016-09-07,2016-07-29,2016-04-29,2016-07-29,0,1,0,1,1,1,1,0,2,0,2,0,30875,546,30329,0,0,0,0,0,0,0,0,0,0,0,2016,False,True,0,72293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7228,1613103,MEDTRONIC PLC,2016,4,10-Q,0001613103-16-000123,2016-12-05,2016-10-28,2016-07-29,2016-10-28,0,1,0,1,1,1,1,0,2,0,2,0,38804,860,37944,0,0,0,0,0,0,0,0,0,1,0,2016,False,True,0,84230,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,,,,,,,,
7228,1613103,MEDTRONIC PLC,2017,1,10-Q,0001613103-17-000008,2017-03-03,2017-01-27,2016-10-28,2017-01-27,0,1,0,1,1,1,1,0,3,0,3,0,33176,473,32703,0,0,0,0,0,0,0,0,0,0,0,2017,False,True,0,82407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7228,1613103,MEDTRONIC PLC,2017,2,10-K,0001613103-17-000018,2017-06-27,2017-04-28,2017-01-27,2017-04-28,0,1,0,1,1,1,1,0,1,0,1,0,36367,783,35584,0,0,0,0,0,0,0,0,0,0,0,2017,True,True,103564,2562,1,0,0,0,0,1,8,0,0,0,0,8,2,0,0,0,0,2,1,2016-04-29,1,0,0,8,1,139222,1
7228,1613103,MEDTRONIC PLC,2017,3,10-Q,0001613103-17-000027,2017-09-01,2017-07-28,2017-04-28,2017-07-28,0,1,0,1,1,1,1,0,2,0,2,0,52713,485,52228,0,0,0,0,0,0,0,0,0,0,0,2017,False,True,0,78785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7228,1613103,MEDTRONIC PLC,2017,4,10-Q,0001613103-17-000047,2017-12-04,2017-10-27,2017-07-28,2017-10-27,0,1,0,1,1,1,1,0,1,1,0,0,42285,930,41355,0,0,0,0,0,0,0,0,1,1,0,2017,False,True,0,97981,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,,,,,,,,
7228,1613103,MEDTRONIC PLC,2018,1,10-Q,0001613103-18-000009,2018-03-02,2018-01-26,2017-10-27,2018-01-26,0,1,0,1,1,1,1,0,9,8,1,0,33513,568,32945,0,0,0,0,0,0,0,0,1,0,0,2018,False,True,0,108257,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,,,,,,,,
7228,1613103,MEDTRONIC PLC,2018,2,10-K,0001613103-18-000024,2018-06-22,2018-04-27,2018-01-26,2018-04-27,0,1,0,0,1,1,0,0,0,0,0,0,37792,889,36903,0,0,0,0,0,0,0,0,0,0,0,2018,True,True,75719,611,7,5,0,0,5,7,6,0,0,0,0,6,1,0,0,0,0,1,1,2017-04-28,1,0,0,12,1,166303,1
7228,1613103,MEDTRONIC PLC,2018,3,10-Q,0001613103-18-000032,2018-08-31,2018-07-27,2018-04-27,2018-07-27,0,1,0,1,1,1,1,0,11,0,11,0,43626,678,42948,0,0,0,0,0,0,0,0,1,0,0,2018,True,True,6927,80915,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7228,1613103,MEDTRONIC PLC,2018,4,10-Q,0001613103-18-000044,2018-11-29,2018-10-26,2018-07-27,2018-10-26,0,1,1,1,1,1,1,1,2,0,2,0,56860,657,56203,0,0,0,0,0,0,0,0,1,0,0,2018,True,True,7150,93717,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,,,,,,,,
7228,1613103,MEDTRONIC PLC,2019,1,10-Q,0001613103-19-000012,2019-03-01,2019-01-25,2018-10-26,2019-01-25,0,1,0,1,1,1,1,0,10,7,3,0,50908,597,50311,0,0,0,0,0,0,0,0,1,0,0,2019,True,True,7158,102178,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,,,,,,,,
7228,1613103,MEDTRONIC PLC,2019,2,10-K,0001613103-19-000028,2019-06-21,2019-04-26,2019-01-25,2019-04-26,0,1,0,1,1,1,1,0,1,0,0,1,56518,716,55802,0,0,0,0,0,0,0,0,0,0,0,2019,True,True,76730,611,7,5,0,0,5,7,6,0,0,0,0,6,1,0,0,0,0,1,1,2018-04-27,1,1,1,24,1,207912,1
7228,1613103,MEDTRONIC PLC,2019,3,10-Q,0001613103-19-000038,2019-08-30,2019-07-26,2019-04-26,2019-07-26,0,1,0,1,1,1,1,0,5,0,5,0,56315,630,55685,0,0,0,0,0,0,0,0,1,0,0,2019,True,True,7010,79548,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7228,1613103,MEDTRONIC PLC,2019,4,10-Q,0001613103-19-000056,2019-12-03,2019-10-25,2019-07-26,2019-10-25,0,1,0,1,1,1,1,0,5,0,5,0,58121,639,57482,0,0,0,0,0,0,0,0,1,0,0,2019,True,True,6979,88987,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7228,1613103,MEDTRONIC PLC,2020,1,10-Q,0001613103-20-000007,2020-02-28,2020-01-24,2019-10-25,2020-01-24,0,1,0,0,1,1,0,0,0,0,0,0,52775,662,52113,0,0,0,0,0,0,0,0,1,0,0,2020,True,True,6870,94034,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7228,1613103,MEDTRONIC PLC,2020,2,10-K,0001613103-20-000021,2020-06-19,2020-04-24,2020-01-24,2020-04-24,0,1,0,1,1,1,1,0,3,0,3,0,59786,714,59072,0,0,0,0,0,0,0,0,0,0,0,2020,True,True,86268,610,9,8,0,0,8,9,6,0,0,0,0,6,1,0,0,0,0,1,1,2019-04-26,1,0,0,13,1,226997,1
7228,1613103,MEDTRONIC PLC,2020,3,10-Q,0001613103-20-000033,2020-09-03,2020-07-31,2020-04-24,2020-07-31,0,1,0,1,1,1,1,0,10,0,10,0,57169,662,56507,0,0,0,0,0,0,0,0,1,0,0,2020,True,True,7103,93978,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7228,1613103,MEDTRONIC PLC,2020,4,10-Q,0001613103-20-000051,2020-12-03,2020-10-30,2020-07-31,2020-10-30,0,1,0,0,1,1,0,0,0,0,0,0,55550,1299,54251,0,0,0,0,0,0,0,0,1,0,0,2020,True,True,7526,110238,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
7228,1613103,MEDTRONIC PLC,2021,1,10-Q,0001613103-21-000009,2021-03-05,2021-01-29,2020-10-30,2021-01-29,0,1,0,1,1,1,1,0,4,0,4,0,45315,1384,43931,0,0,0,0,0,0,0,0,1,1,0,2021,True,True,7526,112202,0,0,1,1,1,1,0,0,3,1,1,3,0,0,0,0,0,0,1,,,,,,,,
7228,1613103,MEDTRONIC PLC,2021,2,10-K,0001613103-21-000027,2021-06-25,2021-04-30,2021-01-29,2021-04-30,0,1,0,1,1,1,1,0,11,2,8,1,45276,1386,43890,0,1,0,1,0,1,0,1,0,0,0,2021,True,True,84892,1075,1,0,0,0,0,1,6,0,0,0,0,6,1,0,0,0,0,1,1,2020-04-24,1,0,0,25,1,203310,1
